parameterType,parameterType & Tube#,,,Tube/Filter#,MULakeNumber,Depth,Date,Time,beginDepth,endDepth,Replicate,unit,parameterValue,Rerun?,still too high?,waterBody,samplingSite,parameterValueQCCodeDesc
CHL_A_COR,CHL364-24 ,,,364-24,163,SURF,2024-06-10,2:53:00 PM,0,0.00,,ug/L,112.28,,,King,King 1,
CHL_A_COR,CHL343-24 ,,,343-24,180,SURF,2024-06-10,6:52:00 PM,0,0.00,,ug/L,11.77,,,Bilby_Ranch,Bilby Ranch 1,
CHL_A_COR,CHL344-24 ,,,344-24,180,SURF,2024-06-10,6:52:00 PM,0,0.00,,ug/L,12.15,,,Bilby_Ranch,Bilby Ranch 1,
CHL_A_COR,CHL381-24 ,,,381-24,179,SURF,2024-06-11,7:55:00 AM,0,0.00,,ug/L,26.80,,,Nodaway_County,Nodaway County 1,
CHL_A_COR,CHL382-24 ,,,382-24,179,SURF,2024-06-11,7:55:00 AM,0,0.00,,ug/L,26.50,,,Nodaway_County,Nodaway County 1,
CHL_A_COR,CHL369-24 ,,,369-24,181,SURF,2024-06-11,9:03:00 AM,0,0.00,,ug/L,14.91,,,Mozingo,Mozingo 1,
CHL_A_COR,CHL370-24 ,,,370-24,181,SURF,2024-06-11,9:03:00 AM,0,0.00,,ug/L,14.99,,,Mozingo,Mozingo 1,
CHL_A_COR,CHL387-24 ,,,387-24,185,SURF,2024-06-11,11:05:00 AM,0,0.00,,ug/L,18.26,,,Harrison_County,Harrison County 1,
CHL_A_COR,CHL388-24 ,,,388-24,185,SURF,2024-06-11,11:05:00 AM,0,0.00,,ug/L,17.85,,,Harrison_County,Harrison County 1,
CHL_A_COR,CHL375-24 ,,,375-24,164,SURF,2024-06-11,1:26:00 PM,0,0.00,,ug/L,11.84,,,Elmwood,Elmwood 1,
CHL_A_COR,CHL376-24 ,,,376-24,164,SURF,2024-06-11,1:26:00 PM,0,0.00,,ug/L,11.55,,,Elmwood,Elmwood 1,
CHL_A_COR,CHL421-24 ,,,421-24,133,SURF,2024-06-12,7:19:00 AM,0,0.00,,ug/L,3.33,,,Forest,Forest 1,
CHL_A_COR,CHL422-24 ,,,422-24,133,SURF,2024-06-12,7:19:00 AM,0,0.00,,ug/L,3.32,,,Forest,Forest 1,
CHL_A_COR,CHL415-24 ,,,415-24,053,SURF,2024-06-12,9:19:00 AM,0,0.00,,ug/L,49.10,,,Memphis_City,Memphis City 1,
CHL_A_COR,CHL416-24 ,,,416-24,053,SURF,2024-06-12,9:19:00 AM,0,0.00,,ug/L,46.62,,,Memphis_City,Memphis City 1,
CHL_A_COR,CHL337-24 ,,,337-24,219,SURF,2024-06-12,10:21:00 AM,0,0.00,,ug/L,20.05,,,Dairy_1,Dairy 1 1,
CHL_A_COR,CHL338-24 ,,,338-24,219,SURF,2024-06-12,10:21:00 AM,0,0.00,,ug/L,20.34,,,Dairy_1,Dairy 1 1,
CHL_A_COR,CHL397-24 ,,,397-24,182,SURF,2024-06-12,10:42:00 AM,0,0.00,,ug/L,1.94,,,Fox_Valley,Fox Valley 1,
CHL_A_COR,CHL398-24 ,,,398-24,182,SURF,2024-06-12,10:42:00 AM,0,0.00,,ug/L,2.08,,,Fox_Valley,Fox Valley 1,
CHL_A_COR,CHL403-24 ,,,403-24,057,SURF,2024-06-12,12:49:00 PM,0,0.00,,ug/L,5.89,,,Deer_Ridge,Deer Ridge 1,
CHL_A_COR,CHL404-24 ,,,404-24,057,SURF,2024-06-12,12:49:00 PM,0,0.00,,ug/L,6.03,,,Deer_Ridge,Deer Ridge 1,
CHL_A_COR,CHL427-24 ,,,427-24,114,SURF,2024-06-12,2:19:00 PM,0,0.00,,ug/L,15.84,,,Henry_Sever,Henry Sever 1,
CHL_A_COR,CHL428-24 ,,,428-24,114,SURF,2024-06-12,2:19:00 PM,0,0.00,,ug/L,15.71,,,Henry_Sever,Henry Sever 1,
CHL_A_COR,CHL409-24 ,,,409-24,048,SURF,2024-06-12,4:10:00 PM,0,0.00,,ug/L,12.98,,,Long_Branch,Long Branch 1,
CHL_A_COR,CHL410-24 ,,,410-24,048,SURF,2024-06-12,4:10:00 PM,0,0.00,,ug/L,12.10,,,Long_Branch,Long Branch 1,
CHL_A_COR,CHL437-24 ,,,437-24,046,SURF,2024-06-13,11:22:00 AM,0,0.00,,ug/L,23.33,,,Thomas_Hill,Thomas Hill 1,
CHL_A_COR,CHL438-24 ,,,438-24,046,SURF,2024-06-13,11:22:00 AM,0,0.00,,ug/L,22.92,,,Thomas_Hill,Thomas Hill 1,
CHL_A_COR,CHL443-24 ,,,443-24,438,SURF,2024-06-14,10:40:00 AM,0,0.00,,ug/L,3.14,,,Bethel,Bethel 1,
CHL_A_COR,CHL444-24 ,,,444-24,438,SURF,2024-06-14,10:40:00 AM,0,0.00,,ug/L,3.44,,,Bethel,Bethel 1,
CHL_A_COR,CHL449-24 ,,,449-24,139,SURF,2024-06-14,11:52:00 AM,0,0.00,,ug/L,13.08,,,Marceline_North,Marceline (North) 1,
CHL_A_COR,CHL450-24 ,,,450-24,139,SURF,2024-06-14,11:52:00 AM,0,0.00,,ug/L,13.86,,,Marceline_North,Marceline (North) 1,
CHL_A_COR,CHL500-24 ,,,500-24,184,SURF,2024-06-18,10:22:00 AM,0,0.00,,ug/L,28.57,,,Manito,Manito 1,
CHL_A_COR,CHL501-24 ,,,501-24,184,SURF,2024-06-18,10:22:00 AM,0,0.00,,ug/L,32.54,,,Manito,Manito 1,
CHL_A_COR,CHL506-24 ,,,506-24,184-FD,SURF,2024-06-18,10:22:00 AM,0,0.00,,ug/L,29.57,,,Manito,Manito 1,
CHL_A_COR,CHL507-24 ,,,507-24,184-FD,SURF,2024-06-18,10:22:00 AM,0,0.00,,ug/L,28.76,,,Manito,Manito 1,
CHL_A_COR,CHL494-24 ,,,494-24,096,SURF,2024-06-18,3:04:00 PM,0,0.00,,ug/L,7.11,,,Fellows,Fellows 1,
CHL_A_COR,CHL495-24 ,,,495-24,096,SURF,2024-06-18,3:04:00 PM,0,0.00,,ug/L,7.63,,,Fellows,Fellows 1,
CHL_A_COR,CHL512-24 ,,,512-24,091,SURF,2024-06-18,5:33:00 PM,0,0.00,,ug/L,16.31,,,Atkinson,Atkinson 1,
CHL_A_COR,CHL513-24 ,,,513-24,091,SURF,2024-06-18,5:33:00 PM,0,0.00,,ug/L,16.27,,,Atkinson,Atkinson 1,
CHL_A_COR,CHL536-24 ,,,536-24,070,SURF,2024-06-19,7:37:00 AM,0,0.00,,ug/L,64.52,,,North,North 1,
CHL_A_COR,CHL537-24 ,,,537-24,070,SURF,2024-06-19,7:37:00 AM,0,0.00,,ug/L,64.86,,,North,North 1,
CHL_A_COR,CHL542-24 ,,,542-24,169,SURF,2024-06-19,8:54:00 AM,0,0.00,,ug/L,52.15,,,Gopher,Gopher 1,
CHL_A_COR,CHL543-24 ,,,543-24,169,SURF,2024-06-19,8:54:00 AM,0,0.00,,ug/L,50.11,,,Gopher,Gopher 1,
CHL_A_COR,CHL518-24 ,,,518-24,183,SURF,2024-06-19,10:40:00 AM,0,0.00,,ug/L,20.20,,,Hazel_Hill,Hazel Hill 1,
CHL_A_COR,CHL519-24 ,,,519-24,183,SURF,2024-06-19,10:40:00 AM,0,0.00,,ug/L,18.95,,,Hazel_Hill,Hazel Hill 1,
CHL_A_COR,CHL524-24 ,,,524-24,150,SURF,2024-06-19,12:23:00 PM,0,0.00,,ug/L,49.54,,,Blind_Pony,Blind Pony 1,
CHL_A_COR,CHL525-24 ,,,525-24,150,SURF,2024-06-19,12:23:00 PM,0,0.00,,ug/L,46.13,,,Blind_Pony,Blind Pony 1,
CHL_A_COR,CHL530-24 ,,,530-24,121,SURF,2024-06-19,1:46:00 PM,0,0.00,,ug/L,14.66,,,Higginsville,Higginsville 1,
CHL_A_COR,CHL531-24 ,,,531-24,121,SURF,2024-06-19,1:46:00 PM,0,0.00,,ug/L,16.47,,,Higginsville,Higginsville 1,
CHL_A_COR,CHL461-24 ,,,461-24,074,SURF,2024-06-20,8:02:00 AM,0,0.00,,ug/L,16.49,,,Watkins_Mill,Watkins Mill 1,
CHL_A_COR,CHL462-24 ,,,462-24,074,SURF,2024-06-20,8:02:00 AM,0,0.00,,ug/L,16.41,,,Watkins_Mill,Watkins Mill 1,
CHL_A_COR,CHL561-24 ,,,561-24,081,SURF,2024-06-20,9:04:00 AM,0,0.00,,ug/L,11.36,,,Pony_Express,Pony Express 1,
CHL_A_COR,CHL562-24 ,,,562-24,081,SURF,2024-06-20,9:04:00 AM,0,0.00,,ug/L,11.35,,,Pony_Express,Pony Express 1,
CHL_A_COR,CHL555-24 ,,,555-24,317,SURF,2024-06-20,10:33:00 AM,0,0.00,,ug/L,35.58,,,Buffalo_Bill,Buffalo Bill 1,
CHL_A_COR,CHL556-24 ,,,556-24,317,SURF,2024-06-20,10:33:00 AM,0,0.00,,ug/L,33.80,,,Buffalo_Bill,Buffalo Bill 1,
CHL_A_COR,CHL455-24 ,,,455-24,078,SURF,2024-06-20,11:39:00 AM,0,0.00,,ug/L,13.98,,,Hamilton_City,Hamilton City 1,
CHL_A_COR,CHL456-24 ,,,456-24,078,SURF,2024-06-20,11:39:00 AM,0,0.00,,ug/L,14.64,,,Hamilton_City,Hamilton City 1,
CHL_A_COR,CHL567-24 ,,,567-24,192,SURF,2024-06-20,2:02:00 PM,0,0.00,,ug/L,6.95,,,Jo_Shelby,Jo Shelby 1,
CHL_A_COR,CHL568-24 ,,,568-24,192,SURF,2024-06-20,2:02:00 PM,0,0.00,,ug/L,7.53,,,Jo_Shelby,Jo Shelby 1,
CHL_A_COR,CHL573-24 ,,,573-24,087,SURF,2024-06-20,3:12:00 PM,0,0.00,,ug/L,4.14,,,Brookfield,Brookfield 1,
CHL_A_COR,CHL574-24 ,,,574-24,087,SURF,2024-06-20,3:12:00 PM,0,0.00,,ug/L,4.18,,,Brookfield,Brookfield 1,
CHL_A_COR,CHL629-24 ,,,629-24,011,SURF,2024-06-21,10:45:00 AM,0,0.00,,ug/L,3.87,,,Peaceful_Valley,Peaceful Valley 1,
CHL_A_COR,CHL630-24 ,,,630-24,011,SURF,2024-06-21,10:45:00 AM,0,0.00,,ug/L,4.23,,,Peaceful_Valley,Peaceful Valley 1,
CHL_A_COR,CHL635-24 ,,,635-24,120,SURF,2024-06-21,11:10:00 AM,0,0.00,,ug/L,15.09,,,Winnebago,Winnebago 1,
CHL_A_COR,CHL636-24 ,,,636-24,120,SURF,2024-06-21,11:10:00 AM,0,0.00,,ug/L,15.37,,,Winnebago,Winnebago 1,
CHL_A_COR,CHL485-24 ,,,485-24,049,SURF,2024-06-24,9:29:00 AM,0,0.00,,ug/L,25.94,,,Macon,Macon 1,
CHL_A_COR,CHL486-24 ,,,486-24,049,SURF,2024-06-24,9:29:00 AM,0,0.00,,ug/L,25.58,,,Macon,Macon 1,
CHL_A_COR,CHL475-24 ,,,475-24,115,SURF,2024-06-24,11:15:00 AM,0,0.00,,ug/L,7.88,,,Hunnewell,Hunnewell 1,
CHL_A_COR,CHL476-24 ,,,476-24,115,SURF,2024-06-24,11:15:00 AM,0,0.00,,ug/L,6.93,,,Hunnewell,Hunnewell 1,
CHL_A_COR,CHL469-24 ,,,469-24,003,SURF,2024-06-24,2:41:00 PM,0,0.00,,ug/L,4.82,,,Bowling_Green_East,Bowling Green (East) 1,
CHL_A_COR,CHL470-24 ,,,470-24,003,SURF,2024-06-24,2:41:00 PM,0,0.00,,ug/L,4.61,,,Bowling_Green_East,Bowling Green (East) 1,
CHL_A_COR,CHL463-24 ,,,463-24,005,SURF,2024-06-24,4:18:00 PM,0,0.00,,ug/L,1.37,,,Lincoln,Lincoln 1,
CHL_A_COR,CHL464-24 ,,,464-24,005,SURF,2024-06-24,4:18:00 PM,0,0.00,,ug/L,1.43,,,Lincoln,Lincoln 1,
CHL_A_COR,CHL550-24 ,,,550-24,401,SURF,2024-06-24,12:00:00 AM,0,0.00,,ug/L,0.01,,,Field_Blank,Field Blank,
CHL_A_COR,CHL579-24 ,,,579-24,401,SURF,2024-06-24,12:00:00 AM,0,0.00,,ug/L,0.00,,,Field_Blank,Field Blank,Below detection limit
CHL_A_COR,CHL608-24 ,,,608-24,454,SURF,2024-06-25,7:32:00 AM,0,0.00,,ug/L,9.44,,,Cedar_Hill_Lake_1,Cedar Hill (Lake 1) 1,
CHL_A_COR,CHL609-24 ,,,609-24,454,SURF,2024-06-25,7:32:00 AM,0,0.00,,ug/L,8.68,,,Cedar_Hill_Lake_1,Cedar Hill (Lake 1) 1,
CHL_A_COR,CHL590-24 ,,,590-24,014,SURF,2024-06-25,8:53:00 AM,0,0.00,,ug/L,1.30,,,Tishomingo,Tishomingo 1,
CHL_A_COR,CHL591-24 ,,,591-24,014,SURF,2024-06-25,8:53:00 AM,0,0.00,,ug/L,1.49,,,Tishomingo,Tishomingo 1,
CHL_A_COR,CHL602-24 ,,,602-24,021,SURF,2024-06-25,11:03:00 AM,0,0.00,,ug/L,1.16,,,Goose_Creek,Goose Creek 1,
CHL_A_COR,CHL603-24 ,,,603-24,021,SURF,2024-06-25,11:03:00 AM,0,0.00,,ug/L,1.12,,,Goose_Creek,Goose Creek 1,
CHL_A_COR,CHL584-24 ,,,584-24,018,SURF,2024-06-25,1:52:00 PM,0,0.00,,ug/L,0.71,,,Capri,Capri 1,
CHL_A_COR,CHL585-24 ,,,585-24,018,SURF,2024-06-25,1:52:00 PM,0,0.00,,ug/L,0.76,,,Capri,Capri 1,
CHL_A_COR,CHL596-24 ,,,596-24,112,SURF,2024-06-25,2:57:00 PM,0,0.00,,ug/L,0.49,,,Shayne,Shayne 1,
CHL_A_COR,CHL597-24 ,,,597-24,112,SURF,2024-06-25,2:57:00 PM,0,0.00,,ug/L,0.50,,,Shayne,Shayne 1,
CHL_A_COR,CHL615-24 ,,,615-24,186,SURF,2024-06-25,4:21:00 PM,0,0.00,,ug/L,136.59,,,Carl_DiSalvo,Carl DiSalvo 1,
CHL_A_COR,CHL616-24 ,,,616-24,186,SURF,2024-06-25,4:21:00 PM,0,0.00,,ug/L,137.06,,,Carl_DiSalvo,Carl DiSalvo 1,
CHL_A_COR,CHL653-24 ,,,653-24,036,SURF,2024-06-26,9:37:00 AM,0,0.00,,ug/L,4.84,,,Clearwater,Clearwater 1,
CHL_A_COR,CHL654-24 ,,,654-24,036,SURF,2024-06-26,9:37:00 AM,0,0.00,,ug/L,4.99,,,Clearwater,Clearwater 1,
CHL_A_COR,CHL641-24 ,,,641-24,039,SURF,2024-06-26,1:19:00 PM,0,0.00,,ug/L,1.15,,,Council_Bluff,Council Bluff 1,
CHL_A_COR,CHL642-24 ,,,642-24,039,SURF,2024-06-26,1:19:00 PM,0,0.00,,ug/L,1.20,,,Council_Bluff,Council Bluff 1,
CHL_A_COR,CHL647-24 ,,,647-24,110,SURF,2024-06-26,4:07:00 PM,0,0.00,,ug/L,5.85,,,Little_Prairie,Little Prairie 1,
CHL_A_COR,CHL648-24 ,,,648-24,110,SURF,2024-06-26,4:07:00 PM,0,0.00,,ug/L,5.77,,,Little_Prairie,Little Prairie 1,
CHL_A_COR,CHL665-24 ,,,665-24,098,SURF,2024-06-27,7:45:00 AM,0,0.00,,ug/L,3.29,,,Table_Rock,Table Rock 1,
CHL_A_COR,CHL666-24 ,,,666-24,098,SURF,2024-06-27,7:45:00 AM,0,0.00,,ug/L,3.36,,,Table_Rock,Table Rock 1,
CHL_A_COR,CHL707-24 ,,,707-24,092,SURF,2024-06-27,10:50:00 AM,0,0.00,,ug/L,6.30,,,Pomme_De_Terre,Pomme de Terre 1,
CHL_A_COR,CHL708-24 ,,,708-24,092,SURF,2024-06-27,10:50:00 AM,0,0.00,,ug/L,6.72,,,Pomme_De_Terre,Pomme de Terre 1,
CHL_A_COR,CHL671-24 ,,,671-24,274,SURF,2024-06-27,3:13:00 PM,0,0.00,,ug/L,0.87,,,Alpine,Alpine 1,
CHL_A_COR,CHL672-24 ,,,672-24,274,SURF,2024-06-27,3:13:00 PM,0,0.00,,ug/L,0.89,,,Alpine,Alpine 1,
CHL_A_COR,CHL701-24 ,,,701-24,117,SURF,2024-06-27,5:26:00 PM,0,0.00,,ug/L,27.30,,,Little_Dixie,Little Dixie 1,
CHL_A_COR,CHL702-24 ,,,702-24,117,SURF,2024-06-27,5:26:00 PM,0,0.00,,ug/L,28.10,,,Little_Dixie,Little Dixie 1,
CHL_A_COR,CHL621-24 ,,,621-24,088,SURF,2024-06-28,11:10:00 AM,0,0.00,,ug/L,16.23,,,Marceline_South,Marceline (South) 1,
CHL_A_COR,CHL622-24 ,,,622-24,088,SURF,2024-06-28,11:10:00 AM,0,0.00,,ug/L,16.44,,,Marceline_South,Marceline (South) 1,
CHL_A_COR,CHL682-24 ,,,682-24,030,SURF,2024-06-28,2:40:00 PM,0,0.00,,ug/L,30.59,,,Wappapello,Wappapello 1,
CHL_A_COR,CHL683-24 ,,,683-24,030,SURF,2024-06-28,2:40:00 PM,0,0.00,,ug/L,29.43,,,Wappapello,Wappapello 1,
CHL_A_COR,CHL627-24 ,,,627-24,411,SURF,2024-06-28,2:41:00 PM,0,0.00,,ug/L,60.35,,,Cedar,Cedar 1,
CHL_A_COR,CHL628-24 ,,,628-24,411,SURF,2024-06-28,2:41:00 PM,0,0.00,,ug/L,60.93,,,Cedar,Cedar 1,
CHL_A_COR,CHL684-24 ,,,684-24,438,SURF,2024-07-05,11:16:00 AM,0,0.00,,ug/L,4.87,,,Bethel,Bethel 1,
CHL_A_COR,CHL685-24 ,,,685-24,438,SURF,2024-07-05,11:16:00 AM,0,0.00,,ug/L,5.24,,,Bethel,Bethel 1,
CHL_A_COR,CHL713-24 ,,,713-24,180,SURF,2024-07-08,5:07:00 PM,0,0.00,,ug/L,28.70,,,Bilby_Ranch,Bilby Ranch 1,
CHL_A_COR,CHL714-24 ,,,714-24,180,SURF,2024-07-08,5:07:00 PM,0,0.00,,ug/L,26.95,,,Bilby_Ranch,Bilby Ranch 1,
CHL_A_COR,CHL745-24 ,,,745-24,179,SURF,2024-07-09,6:55:00 AM,0,0.00,,ug/L,25.03,,,Nodaway_County,Nodaway County 1,
CHL_A_COR,CHL746-24 ,,,746-24,179,SURF,2024-07-09,6:55:00 AM,0,0.00,,ug/L,22.74,,,Nodaway_County,Nodaway County 1,
CHL_A_COR,CHL739-24 ,,,739-24,181,SURF,2024-07-09,8:05:00 AM,0,0.00,,ug/L,8.58,,,Mozingo,Mozingo 1,
CHL_A_COR,CHL740-24 ,,,740-24,181,SURF,2024-07-09,8:05:00 AM,0,0.00,,ug/L,8.71,,,Mozingo,Mozingo 1,
CHL_A_COR,CHL751-24 ,,,751-24,185,SURF,2024-07-09,10:15:00 AM,0,0.00,,ug/L,44.79,,,Harrison_County,Harrison County 1,
CHL_A_COR,CHL752-24 ,,,752-24,185,SURF,2024-07-09,10:15:00 AM,0,0.00,,ug/L,45.02,,,Harrison_County,Harrison County 1,
CHL_A_COR,CHL757-24 ,,,757-24,164,SURF,2024-07-09,12:39:00 PM,0,0.00,,ug/L,31.69,,,Elmwood,Elmwood 1,
CHL_A_COR,CHL758-24 ,,,758-24,164,SURF,2024-07-09,12:39:00 PM,0,0.00,,ug/L,31.31,,,Elmwood,Elmwood 1,
CHL_A_COR,CHL790-24 ,,,790-24,133,SURF,2024-07-10,7:30:00 AM,0,0.00,,ug/L,4.21,,,Forest,Forest 1,
CHL_A_COR,CHL791-24 ,,,791-24,133,SURF,2024-07-10,7:30:00 AM,0,0.00,,ug/L,4.20,,,Forest,Forest 1,
CHL_A_COR,CHL802-24 ,,,802-24,133-FD,SURF,2024-07-10,7:30:00 AM,0,0.00,,ug/L,4.18,,,Forest,Forest 1,
CHL_A_COR,CHL803-24 ,,,803-24,133-FD,SURF,2024-07-10,7:30:00 AM,0,0.00,,ug/L,4.48,,,Forest,Forest 1,
CHL_A_COR,CHL820-24 ,,,820-24,053,SURF,2024-07-10,9:57:00 AM,0,0.00,,ug/L,55.77,,,Memphis_City,Memphis City 1,
CHL_A_COR,CHL821-24 ,,,821-24,053,SURF,2024-07-10,9:57:00 AM,0,0.00,,ug/L,57.07,,,Memphis_City,Memphis City 1,
CHL_A_COR,CHL826-24 ,,,826-24,149,SURF,2024-07-10,10:43:00 AM,0,0.00,,ug/L,14.63,,,Lake_of_the_Ozarks,Lake of the Ozarks 1,
CHL_A_COR,CHL827-24 ,,,827-24,149,SURF,2024-07-10,10:43:00 AM,0,0.00,,ug/L,13.84,,,Lake_of_the_Ozarks,Lake of the Ozarks 1,
CHL_A_COR,CHL796-24 ,,,796-24,182,SURF,2024-07-10,11:19:00 AM,0,0.00,,ug/L,8.39,,,Fox_Valley,Fox Valley 1,
CHL_A_COR,CHL797-24 ,,,797-24,182,SURF,2024-07-10,11:19:00 AM,0,0.00,,ug/L,8.76,,,Fox_Valley,Fox Valley 1,
CHL_A_COR,CHL696-24 ,,,696-24,057,SURF,2024-07-10,1:15:00 PM,0,0.00,,ug/L,6.96,,,Deer_Ridge,Deer Ridge 1,
CHL_A_COR,CHL785-24 ,,,785-24,057,SURF,2024-07-10,1:15:00 PM,0,0.00,,ug/L,6.60,,,Deer_Ridge,Deer Ridge 1,
CHL_A_COR,CHL808-24 ,,,808-24,114,SURF,2024-07-10,2:45:00 PM,0,0.00,,ug/L,22.77,,,Henry_Sever,Henry Sever 1,
CHL_A_COR,CHL809-24 ,,,809-24,114,SURF,2024-07-10,2:45:00 PM,0,0.00,,ug/L,23.26,,,Henry_Sever,Henry Sever 1,
CHL_A_COR,CHL814-24 ,,,814-24,048,SURF,2024-07-10,4:26:00 PM,0,0.00,,ug/L,17.00,,,Long_Branch,Long Branch 1,
CHL_A_COR,CHL815-24 ,,,815-24,048,SURF,2024-07-10,4:26:00 PM,0,0.00,,ug/L,18.09,,,Long_Branch,Long Branch 1,
CHL_A_COR,CHL838-24 ,,,838-24,011,SURF,2024-07-11,10:13:00 AM,0,0.00,,ug/L,6.34,,,Peaceful_Valley,Peaceful Valley 1,
CHL_A_COR,CHL839-24 ,,,839-24,011,SURF,2024-07-11,10:13:00 AM,0,0.00,,ug/L,6.40,,,Peaceful_Valley,Peaceful Valley 1,
CHL_A_COR,CHL844-24 ,,,844-24,139,SURF,2024-07-11,11:34:00 AM,0,0.00,,ug/L,26.18,,,Marceline_North,Marceline (North) 1,
CHL_A_COR,CHL845-24 ,,,845-24,139,SURF,2024-07-11,11:34:00 AM,0,0.00,,ug/L,28.03,,,Marceline_North,Marceline (North) 1,
CHL_A_COR,CHL850-24 ,,,850-24,411,SURF,2024-07-12,8:26:00 AM,0,0.00,,ug/L,197.73,,,Cedar,Cedar 1,
CHL_A_COR,CHL851-24 ,,,851-24,411,SURF,2024-07-12,8:26:00 AM,0,0.00,,ug/L,197.80,,,Cedar,Cedar 1,
CHL_A_COR,CHL862-24 ,,,862-24,219,SURF,2024-07-12,9:58:00 AM,0,0.00,,ug/L,48.32,,,Dairy_1,Dairy 1 1,
CHL_A_COR,CHL863-24 ,,,863-24,219,SURF,2024-07-12,9:58:00 AM,0,0.00,,ug/L,48.66,,,Dairy_1,Dairy 1 1,
CHL_A_COR,CHL779-24 ,,,779-24,184,SURF,2024-07-15,10:12:00 AM,0,0.00,,ug/L,32.28,,,Manito,Manito 1,
CHL_A_COR,CHL780-24 ,,,780-24,184,SURF,2024-07-15,10:12:00 AM,0,0.00,,ug/L,30.86,,,Manito,Manito 1,
CHL_A_COR,CHL773-24 ,,,773-24,092,SURF,2024-07-15,12:52:00 PM,0,0.00,,ug/L,11.77,,,Pomme_De_Terre,Pomme de Terre 1,
CHL_A_COR,CHL774-24 ,,,774-24,092,SURF,2024-07-15,12:52:00 PM,0,0.00,,ug/L,11.49,,,Pomme_De_Terre,Pomme de Terre 1,
CHL_A_COR,CHL767-24 ,,,767-24,096,SURF,2024-07-15,3:22:00 PM,0,0.00,,ug/L,3.31,,,Fellows,Fellows 1,
CHL_A_COR,CHL768-24 ,,,768-24,096,SURF,2024-07-15,3:22:00 PM,0,0.00,,ug/L,3.40,,,Fellows,Fellows 1,
CHL_A_COR,CHL868-24 ,,,868-24,091,SURF,2024-07-15,5:54:00 PM,0,0.00,,ug/L,16.38,,,Atkinson,Atkinson 1,
CHL_A_COR,CHL869-24 ,,,869-24,091,SURF,2024-07-15,5:54:00 PM,0,0.00,,ug/L,15.60,,,Atkinson,Atkinson 1,
CHL_A_COR,CHL874-24 ,,,874-24,401,SURF,2024-07-15,12:00:00 AM,0,0.00,,ug/L,0.00,,,Field_Blank,Field Blank,Below detection limit
CHL_A_COR,CHL875-24 ,,,875-24,401,SURF,2024-07-15,12:00:00 AM,0,0.00,,ug/L,0.00,,,Field_Blank,Field Blank,Below detection limit
CHL_A_COR,CHL898-24 ,,,898-24,070,SURF,2024-07-16,7:35:00 AM,0,0.00,,ug/L,70.06,,,North,North 1,
CHL_A_COR,CHL899-24 ,,,899-24,070,SURF,2024-07-16,7:35:00 AM,0,0.00,,ug/L,67.59,,,North,North 1,
CHL_A_COR,CHL904-24 ,,,904-24,169,SURF,2024-07-16,10:46:00 AM,0,0.00,,ug/L,120.65,,,Gopher,Gopher 1,
CHL_A_COR,CHL905-24 ,,,905-24,169,SURF,2024-07-16,10:46:00 AM,0,0.00,,ug/L,118.82,,,Gopher,Gopher 1,
CHL_A_COR,CHL973-24 ,,,973-24,093,SURF,2024-07-16,12:20:00 PM,0,0.00,,ug/L,3.84,,,Stockton,Stockton 1,
CHL_A_COR,CHL974-24 ,,,974-24,093,SURF,2024-07-16,12:20:00 PM,0,0.00,,ug/L,3.78,,,Stockton,Stockton 1,
CHL_A_COR,CHL880-24 ,,,880-24,183,SURF,2024-07-16,1:08:00 PM,0,0.00,,ug/L,21.14,,,Hazel_Hill,Hazel Hill 1,
CHL_A_COR,CHL881-24 ,,,881-24,183,SURF,2024-07-16,1:08:00 PM,0,0.00,,ug/L,21.27,,,Hazel_Hill,Hazel Hill 1,
CHL_A_COR,CHL886-24 ,,,886-24,150,SURF,2024-07-16,2:50:00 PM,0,0.00,,ug/L,43.67,,,Blind_Pony,Blind Pony 1,
CHL_A_COR,CHL887-24 ,,,887-24,150,SURF,2024-07-16,2:50:00 PM,0,0.00,,ug/L,43.68,,,Blind_Pony,Blind Pony 1,
CHL_A_COR,CHL892-24 ,,,892-24,121,SURF,2024-07-16,4:25:00 PM,0,0.00,,ug/L,51.13,,,Higginsville,Higginsville 1,
CHL_A_COR,CHL893-24 ,,,893-24,121,SURF,2024-07-16,4:25:00 PM,0,0.00,,ug/L,57.68,,,Higginsville,Higginsville 1,
CHL_A_COR,CHL991-24 ,,,991-24,074,SURF,2024-07-17,7:50:00 AM,0,0.00,,ug/L,16.54,,,Watkins_Mill,Watkins Mill 1,
CHL_A_COR,CHL992-24 ,,,992-24,074,SURF,2024-07-17,7:50:00 AM,0,0.00,,ug/L,16.41,,,Watkins_Mill,Watkins Mill 1,
CHL_A_COR,CHL985-24 ,,,985-24,081,SURF,2024-07-17,9:43:00 AM,0,0.00,,ug/L,21.97,,,Pony_Express,Pony Express 1,
CHL_A_COR,CHL986-24 ,,,986-24,081,SURF,2024-07-17,9:43:00 AM,0,0.00,,ug/L,22.20,,,Pony_Express,Pony Express 1,
CHL_A_COR,CHL1009-24 ,,,1009-24,317,SURF,2024-07-17,10:47:00 AM,0,0.00,,ug/L,21.13,,,Buffalo_Bill,Buffalo Bill 1,
CHL_A_COR,CHL1010-24 ,,,1010-24,317,SURF,2024-07-17,10:47:00 AM,0,0.00,,ug/L,21.41,,,Buffalo_Bill,Buffalo Bill 1,
