"parameterType","parameterType & Tube#","...3","...4","Tube/Filter#","MULakeNumber","Depth","Date","Time","beginDepth","endDepth","Replicate","unit","parameterValue","Rerun?","still too high?","waterBody","samplingSite","parameterValueQCCodeDesc"
"CHL_A_COR","CHL103-24",NA,NA,"103-24","048","SURF","2024-05-22","4:55:00 PM","0",0,NA,"ug/L","14.62",NA,NA,"Long_Branch","Long Branch 1",NA
"CHL_A_COR","CHL104-24",NA,NA,"104-24","048","SURF","2024-05-22","4:55:00 PM","0",0,NA,"ug/L","15.87",NA,NA,"Long_Branch","Long Branch 1",NA
"CHL_A_COR","CHL109-24",NA,NA,"109-24","134","SURF","2024-05-23","11:30:00 AM","0",0,NA,"ug/L","14.61",NA,NA,"Jamesport_City","Jamesport City 1",NA
"CHL_A_COR","CHL110-24",NA,NA,"110-24","134","SURF","2024-05-23","11:30:00 AM","0",0,NA,"ug/L","16.47",NA,NA,"Jamesport_City","Jamesport City 1",NA
"CHL_A_COR","CHL140-24",NA,NA,"140-24","184","SURF","2024-05-28","10:15:00 AM","0",0,NA,"ug/L","19.48",NA,NA,"Manito","Manito 1",NA
"CHL_A_COR","CHL141-24",NA,NA,"141-24","184","SURF","2024-05-28","10:15:00 AM","0",0,NA,"ug/L","21.40",NA,NA,"Manito","Manito 1",NA
"CHL_A_COR","CHL134-24",NA,NA,"134-24","092","SURF","2024-05-28","12:47:00 PM","0",0,NA,"ug/L","10.16",NA,NA,"Pomme_De_Terre","Pomme de Terre 1",NA
"CHL_A_COR","CHL135-24",NA,NA,"135-24","092","SURF","2024-05-28","12:47:00 PM","0",0,NA,"ug/L","10.40",NA,NA,"Pomme_De_Terre","Pomme de Terre 1",NA
"CHL_A_COR","CHL122-24",NA,NA,"122-24","096","SURF","2024-05-28","3:12:00 PM","0",0,NA,"ug/L","4.15",NA,NA,"Fellows","Fellows 1",NA
"CHL_A_COR","CHL123-24",NA,NA,"123-24","096","SURF","2024-05-28","3:12:00 PM","0",0,NA,"ug/L","4.15",NA,NA,"Fellows","Fellows 1",NA
"CHL_A_COR","CHL128-24",NA,NA,"128-24","96-FD","SURF","2024-05-28","3:12:00 PM","0",0,NA,"ug/L","4.25",NA,NA,"Fellows","Fellows 1",NA
"CHL_A_COR","CHL129-24",NA,NA,"129-24","96-FD","SURF","2024-05-28","3:12:00 PM","0",0,NA,"ug/L","4.32",NA,NA,"Fellows","Fellows 1",NA
"CHL_A_COR","CHL172-24",NA,NA,"172-24","070","SURF","2024-05-29","7:50:00 AM","0",0,NA,"ug/L","28.23",NA,NA,"North","North 1",NA
"CHL_A_COR","CHL173-24",NA,NA,"173-24","070","SURF","2024-05-29","7:50:00 AM","0",0,NA,"ug/L","30.09",NA,NA,"North","North 1",NA
"CHL_A_COR","CHL150-24",NA,NA,"150-24","120","SURF","2024-05-29","9:15:00 AM","0",0,NA,"ug/L","12.48",NA,NA,"Winnebago","Winnebago 1",NA
"CHL_A_COR","CHL151-24",NA,NA,"151-24","120","SURF","2024-05-29","9:15:00 AM","0",0,NA,"ug/L","12.89",NA,NA,"Winnebago","Winnebago 1",NA
"CHL_A_COR","CHL156-24",NA,NA,"156-24","150","SURF","2024-05-29","1:44:00 PM","0",0,NA,"ug/L","32.21",NA,NA,"Blind_Pony","Blind Pony 1",NA
"CHL_A_COR","CHL157-24",NA,NA,"157-24","150","SURF","2024-05-29","1:44:00 PM","0",0,NA,"ug/L","31.94",NA,NA,"Blind_Pony","Blind Pony 1",NA
"CHL_A_COR","CHL166-24",NA,NA,"166-24","121","SURF","2024-05-29","3:17:00 PM","0",0,NA,"ug/L","9.54",NA,NA,"Higginsville","Higginsville 1",NA
"CHL_A_COR","CHL167-24",NA,NA,"167-24","121","SURF","2024-05-29","3:17:00 PM","0",0,NA,"ug/L","9.84",NA,NA,"Higginsville","Higginsville 1",NA
"CHL_A_COR","CHL189-24",NA,NA,"189-24","074","SURF","2024-05-30","8:00:00 AM","0",0,NA,"ug/L","8.32",NA,NA,"Watkins_Mill","Watkins Mill 1",NA
"CHL_A_COR","CHL190-24",NA,NA,"190-24","074","SURF","2024-05-30","8:00:00 AM","0",0,NA,"ug/L","8.48",NA,NA,"Watkins_Mill","Watkins Mill 1",NA
"CHL_A_COR","CHL196-24",NA,NA,"196-24","081","SURF","2024-05-30","9:53:00 AM","0",0,NA,"ug/L","18.23",NA,NA,"Pony_Express","Pony Express 1",NA
"CHL_A_COR","CHL197-24",NA,NA,"197-24","081","SURF","2024-05-30","9:53:00 AM","0",0,NA,"ug/L","18.53",NA,NA,"Pony_Express","Pony Express 1",NA
"CHL_A_COR","CHL121-24",NA,NA,"121-24","317","SURF","2024-05-30","10:47:00 AM","0",0,NA,"ug/L","5.85",NA,NA,"Buffalo_Bill","Buffalo Bill 1",NA
"CHL_A_COR","CHL184-24",NA,NA,"184-24","317","SURF","2024-05-30","10:47:00 AM","0",0,NA,"ug/L","5.30",NA,NA,"Buffalo_Bill","Buffalo Bill 1",NA
"CHL_A_COR","CHL208-24",NA,NA,"208-24","192","SURF","2024-05-30","12:45:00 PM","0",0,NA,"ug/L","8.26",NA,NA,"Jo_Shelby","Jo Shelby 1",NA
"CHL_A_COR","CHL209-24",NA,NA,"209-24","192","SURF","2024-05-30","12:45:00 PM","0",0,NA,"ug/L","8.57",NA,NA,"Jo_Shelby","Jo Shelby 1",NA
"CHL_A_COR","CHL202-24",NA,NA,"202-24","087","SURF","2024-05-30","1:57:00 PM","0",0,NA,"ug/L","4.75",NA,NA,"Brookfield","Brookfield 1",NA
"CHL_A_COR","CHL203-24",NA,NA,"203-24","087","SURF","2024-05-30","1:57:00 PM","0",0,NA,"ug/L","4.67",NA,NA,"Brookfield","Brookfield 1",NA
"CHL_A_COR","CHL232-24",NA,NA,"232-24","049","SURF","2024-06-05","10:10:00 AM","0",0,NA,"ug/L","10.12",NA,NA,"Macon","Macon 1",NA
"CHL_A_COR","CHL233-24",NA,NA,"233-24","049","SURF","2024-06-05","10:10:00 AM","0",0,NA,"ug/L","9.87",NA,NA,"Macon","Macon 1",NA
"CHL_A_COR","CHL183-24",NA,NA,"183-24","115","SURF","2024-06-05","11:54:00 AM","0",0,NA,"ug/L","8.92",NA,NA,"Hunnewell","Hunnewell 1",NA
"CHL_A_COR","CHL215-24",NA,NA,"215-24","115","SURF","2024-06-05","11:54:00 AM","0",0,NA,"ug/L","9.13",NA,NA,"Hunnewell","Hunnewell 1",NA
"CHL_A_COR","CHL226-24",NA,NA,"226-24","003","SURF","2024-06-05","3:18:00 PM","0",0,NA,"ug/L","5.63",NA,NA,"Bowling_Green_East","Bowling Green (East) 1",NA
"CHL_A_COR","CHL227-24",NA,NA,"227-24","003","SURF","2024-06-05","3:18:00 PM","0",0,NA,"ug/L","4.73",NA,NA,"Bowling_Green_East","Bowling Green (East) 1",NA
"CHL_A_COR","CHL220-24",NA,NA,"220-24","005","SURF","2024-06-05","4:52:00 PM","0",0,NA,"ug/L","2.25",NA,NA,"Lincoln","Lincoln 1",NA
"CHL_A_COR","CHL221-24",NA,NA,"221-24","005","SURF","2024-06-05","4:52:00 PM","0",0,NA,"ug/L","2.09",NA,NA,"Lincoln","Lincoln 1",NA
"CHL_A_COR","CHL214-24",NA,NA,"214-24","401","SURF","2024-06-05","12:00:00 AM","0",0,NA,"ug/L","0.08",NA,NA,"Field_Blank","Field Blank",NA
"CHL_A_COR","CHL246-24",NA,NA,"246-24","401","SURF","2024-06-05","12:00:00 AM","0",0,NA,"ug/L","0.02",NA,NA,"Field_Blank","Field Blank",NA
"CHL_A_COR","CHL275-24",NA,NA,"275-24","454","SURF","2024-06-06","7:35:00 AM","0",0,NA,"ug/L","13.51",NA,NA,"Cedar_Hill_Lake_1","Cedar Hill (Lake 1) 1",NA
"CHL_A_COR","CHL276-24",NA,NA,"276-24","454","SURF","2024-06-06","7:35:00 AM","0",0,NA,"ug/L","13.28",NA,NA,"Cedar_Hill_Lake_1","Cedar Hill (Lake 1) 1",NA
"CHL_A_COR","CHL269-24",NA,NA,"269-24","014","SURF","2024-06-06","8:51:00 AM","0",0,NA,"ug/L","5.37",NA,NA,"Tishomingo","Tishomingo 1",NA
"CHL_A_COR","CHL270-24",NA,NA,"270-24","014","SURF","2024-06-06","8:51:00 AM","0",0,NA,"ug/L","5.89",NA,NA,"Tishomingo","Tishomingo 1",NA
"CHL_A_COR","CHL257-24",NA,NA,"257-24","021","SURF","2024-06-06","10:57:00 AM","0",0,NA,"ug/L","2.23",NA,NA,"Goose_Creek","Goose Creek 1",NA
"CHL_A_COR","CHL258-24",NA,NA,"258-24","021","SURF","2024-06-06","10:57:00 AM","0",0,NA,"ug/L","2.27",NA,NA,"Goose_Creek","Goose Creek 1",NA
"CHL_A_COR","CHL308-24",NA,NA,"308-24","411","SURF","2024-06-06","11:22:00 AM","0",0,NA,"ug/L","8.76",NA,NA,"Cedar","Cedar 1",NA
"CHL_A_COR","CHL309-24",NA,NA,"309-24","411","SURF","2024-06-06","11:22:00 AM","0",0,NA,"ug/L","9.21",NA,NA,"Cedar","Cedar 1",NA
"CHL_A_COR","CHL251-24",NA,NA,"251-24","018","SURF","2024-06-06","1:33:00 PM","0",0,NA,"ug/L","1.04",NA,NA,"Capri","Capri 1",NA
"CHL_A_COR","CHL252-24",NA,NA,"252-24","018","SURF","2024-06-06","1:33:00 PM","0",0,NA,"ug/L","1.01",NA,NA,"Capri","Capri 1",NA
"CHL_A_COR","CHL263-24",NA,NA,"263-24","112","SURF","2024-06-06","2:41:00 PM","0",0,NA,"ug/L","1.00",NA,NA,"Shayne","Shayne 1",NA
"CHL_A_COR","CHL264-24",NA,NA,"264-24","112","SURF","2024-06-06","2:41:00 PM","0",0,NA,"ug/L","1.07",NA,NA,"Shayne","Shayne 1",NA
"CHL_A_COR","CHL281-24",NA,NA,"281-24","186","SURF","2024-06-06","4:30:00 PM","0",0,NA,"ug/L","58.43",NA,NA,"Carl_DiSalvo","Carl DiSalvo 1",NA
"CHL_A_COR","CHL282-24",NA,NA,"282-24","186","SURF","2024-06-06","4:30:00 PM","0",0,NA,"ug/L","56.90",NA,NA,"Carl_DiSalvo","Carl DiSalvo 1",NA
"CHL_A_COR","CHL299-24",NA,NA,"299-24","030","SURF","2024-06-07","8:44:00 AM","0",0,NA,"ug/L","6.65",NA,NA,"Wappapello","Wappapello 1",NA
"CHL_A_COR","CHL300-24",NA,NA,"300-24","030","SURF","2024-06-07","8:44:00 AM","0",0,NA,"ug/L","6.35",NA,NA,"Wappapello","Wappapello 1",NA
"CHL_A_COR","CHL320-24",NA,NA,"320-24","274","SURF","2024-06-07","10:55:00 AM","0",0,NA,"ug/L","1.30",NA,NA,"Alpine","Alpine 1",NA
"CHL_A_COR","CHL326-24",NA,NA,"326-24","274","SURF","2024-06-07","10:55:00 AM","0",0,NA,"ug/L","1.32",NA,NA,"Alpine","Alpine 1",NA
"CHL_A_COR","CHL287-24",NA,NA,"287-24","036","SURF","2024-06-07","11:35:00 AM","0",0,NA,"ug/L","2.30",NA,NA,"Clearwater","Clearwater 1",NA
"CHL_A_COR","CHL288-24",NA,NA,"288-24","036","SURF","2024-06-07","11:35:00 AM","0",0,NA,"ug/L","2.43",NA,NA,"Clearwater","Clearwater 1",NA
"CHL_A_COR","CHL314-24",NA,NA,"314-24","117","SURF","2024-06-07","2:12:00 PM","0",0,NA,"ug/L","13.54",NA,NA,"Little_Dixie","Little Dixie 1",NA
"CHL_A_COR","CHL315-24",NA,NA,"315-24","117","SURF","2024-06-07","2:12:00 PM","0",0,NA,"ug/L","13.14",NA,NA,"Little_Dixie","Little Dixie 1",NA
"CHL_A_COR","CHL293-24",NA,NA,"293-24","039","SURF","2024-06-07","3:22:00 PM","0",0,NA,"ug/L","0.60",NA,NA,"Council_Bluff","Council Bluff 1",NA
"CHL_A_COR","CHL294-24",NA,NA,"294-24","039","SURF","2024-06-07","3:22:00 PM","0",0,NA,"ug/L","0.60",NA,NA,"Council_Bluff","Council Bluff 1",NA
"CHL_A_COR","CHL327-24",NA,NA,"327-24","110","SURF","2024-06-07","6:34:00 PM","0",0,NA,"ug/L","2.12",NA,NA,"Little_Prairie","Little Prairie 1",NA
"CHL_A_COR","CHL328-24",NA,NA,"328-24","110","SURF","2024-06-07","6:34:00 PM","0",0,NA,"ug/L","2.15",NA,NA,"Little_Prairie","Little Prairie 1",NA
"CHL_A_COR","CHL357-24",NA,NA,"357-24","228","SURF","2024-06-10","1:17:00 PM","0",0,NA,"ug/L","83.86",NA,NA,"Jamesport_Community","Jamesport Community 1",NA
"CHL_A_COR","CHL358-24",NA,NA,"358-24","228","SURF","2024-06-10","1:17:00 PM","0",0,NA,"ug/L","81.99",NA,NA,"Jamesport_Community","Jamesport Community 1",NA
"CHL_A_COR","CHL363-24",NA,NA,"363-24","163","SURF","2024-06-10","2:53:00 PM","0",0,NA,"ug/L","116.92",NA,NA,"King","King 1",NA
"CHL_A_COR","CHL364-24",NA,NA,"364-24","163","SURF","2024-06-10","2:53:00 PM","0",0,NA,"ug/L","112.28",NA,NA,"King","King 1",NA
"CHL_A_COR","CHL343-24",NA,NA,"343-24","180","SURF","2024-06-10","6:52:00 PM","0",0,NA,"ug/L","11.77",NA,NA,"Bilby_Ranch","Bilby Ranch 1",NA
"CHL_A_COR","CHL344-24",NA,NA,"344-24","180","SURF","2024-06-10","6:52:00 PM","0",0,NA,"ug/L","12.15",NA,NA,"Bilby_Ranch","Bilby Ranch 1",NA
"CHL_A_COR","CHL381-24",NA,NA,"381-24","179","SURF","2024-06-11","7:55:00 AM","0",0,NA,"ug/L","26.80",NA,NA,"Nodaway_County","Nodaway County 1",NA
"CHL_A_COR","CHL382-24",NA,NA,"382-24","179","SURF","2024-06-11","7:55:00 AM","0",0,NA,"ug/L","26.50",NA,NA,"Nodaway_County","Nodaway County 1",NA
"CHL_A_COR","CHL369-24",NA,NA,"369-24","181","SURF","2024-06-11","9:03:00 AM","0",0,NA,"ug/L","14.91",NA,NA,"Mozingo","Mozingo 1",NA
"CHL_A_COR","CHL370-24",NA,NA,"370-24","181","SURF","2024-06-11","9:03:00 AM","0",0,NA,"ug/L","14.99",NA,NA,"Mozingo","Mozingo 1",NA
"CHL_A_COR","CHL387-24",NA,NA,"387-24","185","SURF","2024-06-11","11:05:00 AM","0",0,NA,"ug/L","18.26",NA,NA,"Harrison_County","Harrison County 1",NA
"CHL_A_COR","CHL388-24",NA,NA,"388-24","185","SURF","2024-06-11","11:05:00 AM","0",0,NA,"ug/L","17.85",NA,NA,"Harrison_County","Harrison County 1",NA
"CHL_A_COR","CHL375-24",NA,NA,"375-24","164","SURF","2024-06-11","1:26:00 PM","0",0,NA,"ug/L","11.84",NA,NA,"Elmwood","Elmwood 1",NA
"CHL_A_COR","CHL376-24",NA,NA,"376-24","164","SURF","2024-06-11","1:26:00 PM","0",0,NA,"ug/L","11.55",NA,NA,"Elmwood","Elmwood 1",NA
"CHL_A_COR","CHL421-24",NA,NA,"421-24","133","SURF","2024-06-12","7:19:00 AM","0",0,NA,"ug/L","3.33",NA,NA,"Forest","Forest 1",NA
"CHL_A_COR","CHL422-24",NA,NA,"422-24","133","SURF","2024-06-12","7:19:00 AM","0",0,NA,"ug/L","3.32",NA,NA,"Forest","Forest 1",NA
"CHL_A_COR","CHL415-24",NA,NA,"415-24","053","SURF","2024-06-12","9:19:00 AM","0",0,NA,"ug/L","49.10",NA,NA,"Memphis_City","Memphis City 1",NA
"CHL_A_COR","CHL416-24",NA,NA,"416-24","053","SURF","2024-06-12","9:19:00 AM","0",0,NA,"ug/L","46.62",NA,NA,"Memphis_City","Memphis City 1",NA
"CHL_A_COR","CHL337-24",NA,NA,"337-24","219","SURF","2024-06-12","10:21:00 AM","0",0,NA,"ug/L","20.05",NA,NA,"Dairy_1","Dairy 1 1",NA
"CHL_A_COR","CHL338-24",NA,NA,"338-24","219","SURF","2024-06-12","10:21:00 AM","0",0,NA,"ug/L","20.34",NA,NA,"Dairy_1","Dairy 1 1",NA
"CHL_A_COR","CHL397-24",NA,NA,"397-24","182","SURF","2024-06-12","10:42:00 AM","0",0,NA,"ug/L","1.94",NA,NA,"Fox_Valley","Fox Valley 1",NA
"CHL_A_COR","CHL398-24",NA,NA,"398-24","182","SURF","2024-06-12","10:42:00 AM","0",0,NA,"ug/L","2.08",NA,NA,"Fox_Valley","Fox Valley 1",NA
"CHL_A_COR","CHL403-24",NA,NA,"403-24","057","SURF","2024-06-12","12:49:00 PM","0",0,NA,"ug/L","5.89",NA,NA,"Deer_Ridge","Deer Ridge 1",NA
"CHL_A_COR","CHL404-24",NA,NA,"404-24","057","SURF","2024-06-12","12:49:00 PM","0",0,NA,"ug/L","6.03",NA,NA,"Deer_Ridge","Deer Ridge 1",NA
"CHL_A_COR","CHL427-24",NA,NA,"427-24","114","SURF","2024-06-12","2:19:00 PM","0",0,NA,"ug/L","15.84",NA,NA,"Henry_Sever","Henry Sever 1",NA
"CHL_A_COR","CHL428-24",NA,NA,"428-24","114","SURF","2024-06-12","2:19:00 PM","0",0,NA,"ug/L","15.71",NA,NA,"Henry_Sever","Henry Sever 1",NA
"CHL_A_COR","CHL409-24",NA,NA,"409-24","048","SURF","2024-06-12","4:10:00 PM","0",0,NA,"ug/L","12.98",NA,NA,"Long_Branch","Long Branch 1",NA
"CHL_A_COR","CHL410-24",NA,NA,"410-24","048","SURF","2024-06-12","4:10:00 PM","0",0,NA,"ug/L","12.10",NA,NA,"Long_Branch","Long Branch 1",NA
"CHL_A_COR","CHL437-24",NA,NA,"437-24","046","SURF","2024-06-13","11:22:00 AM","0",0,NA,"ug/L","23.33",NA,NA,"Thomas_Hill","Thomas Hill 1",NA
"CHL_A_COR","CHL438-24",NA,NA,"438-24","046","SURF","2024-06-13","11:22:00 AM","0",0,NA,"ug/L","22.92",NA,NA,"Thomas_Hill","Thomas Hill 1",NA
"CHL_A_COR","CHL443-24",NA,NA,"443-24","438","SURF","2024-06-14","10:40:00 AM","0",0,NA,"ug/L","3.14",NA,NA,"Bethel","Bethel 1",NA
"CHL_A_COR","CHL444-24",NA,NA,"444-24","438","SURF","2024-06-14","10:40:00 AM","0",0,NA,"ug/L","3.44",NA,NA,"Bethel","Bethel 1",NA
"CHL_A_COR","CHL449-24",NA,NA,"449-24","139","SURF","2024-06-14","11:52:00 AM","0",0,NA,"ug/L","13.08",NA,NA,"Marceline_North","Marceline (North) 1",NA
"CHL_A_COR","CHL450-24",NA,NA,"450-24","139","SURF","2024-06-14","11:52:00 AM","0",0,NA,"ug/L","13.86",NA,NA,"Marceline_North","Marceline (North) 1",NA
"CHL_A_COR","CHL500-24",NA,NA,"500-24","184","SURF","2024-06-18","10:22:00 AM","0",0,NA,"ug/L","28.57",NA,NA,"Manito","Manito 1",NA
"CHL_A_COR","CHL501-24",NA,NA,"501-24","184","SURF","2024-06-18","10:22:00 AM","0",0,NA,"ug/L","32.54",NA,NA,"Manito","Manito 1",NA
"CHL_A_COR","CHL506-24",NA,NA,"506-24","184-FD","SURF","2024-06-18","10:22:00 AM","0",0,NA,"ug/L","29.57",NA,NA,"Manito","Manito 1",NA
"CHL_A_COR","CHL507-24",NA,NA,"507-24","184-FD","SURF","2024-06-18","10:22:00 AM","0",0,NA,"ug/L","28.76",NA,NA,"Manito","Manito 1",NA
"CHL_A_COR","CHL494-24",NA,NA,"494-24","096","SURF","2024-06-18","3:04:00 PM","0",0,NA,"ug/L","7.11",NA,NA,"Fellows","Fellows 1",NA
"CHL_A_COR","CHL495-24",NA,NA,"495-24","096","SURF","2024-06-18","3:04:00 PM","0",0,NA,"ug/L","7.63",NA,NA,"Fellows","Fellows 1",NA
"CHL_A_COR","CHL512-24",NA,NA,"512-24","091","SURF","2024-06-18","5:33:00 PM","0",0,NA,"ug/L","16.31",NA,NA,"Atkinson","Atkinson 1",NA
"CHL_A_COR","CHL513-24",NA,NA,"513-24","091","SURF","2024-06-18","5:33:00 PM","0",0,NA,"ug/L","16.27",NA,NA,"Atkinson","Atkinson 1",NA
"CHL_A_COR","CHL536-24",NA,NA,"536-24","070","SURF","2024-06-19","7:37:00 AM","0",0,NA,"ug/L","64.52",NA,NA,"North","North 1",NA
"CHL_A_COR","CHL537-24",NA,NA,"537-24","070","SURF","2024-06-19","7:37:00 AM","0",0,NA,"ug/L","64.86",NA,NA,"North","North 1",NA
"CHL_A_COR","CHL542-24",NA,NA,"542-24","169","SURF","2024-06-19","8:54:00 AM","0",0,NA,"ug/L","52.15",NA,NA,"Gopher","Gopher 1",NA
"CHL_A_COR","CHL543-24",NA,NA,"543-24","169","SURF","2024-06-19","8:54:00 AM","0",0,NA,"ug/L","50.11",NA,NA,"Gopher","Gopher 1",NA
"CHL_A_COR","CHL518-24",NA,NA,"518-24","183","SURF","2024-06-19","10:40:00 AM","0",0,NA,"ug/L","20.20",NA,NA,"Hazel_Hill","Hazel Hill 1",NA
"CHL_A_COR","CHL519-24",NA,NA,"519-24","183","SURF","2024-06-19","10:40:00 AM","0",0,NA,"ug/L","18.95",NA,NA,"Hazel_Hill","Hazel Hill 1",NA
"CHL_A_COR","CHL524-24",NA,NA,"524-24","150","SURF","2024-06-19","12:23:00 PM","0",0,NA,"ug/L","49.54",NA,NA,"Blind_Pony","Blind Pony 1",NA
"CHL_A_COR","CHL525-24",NA,NA,"525-24","150","SURF","2024-06-19","12:23:00 PM","0",0,NA,"ug/L","46.13",NA,NA,"Blind_Pony","Blind Pony 1",NA
"CHL_A_COR","CHL530-24",NA,NA,"530-24","121","SURF","2024-06-19","1:46:00 PM","0",0,NA,"ug/L","14.66",NA,NA,"Higginsville","Higginsville 1",NA
"CHL_A_COR","CHL531-24",NA,NA,"531-24","121","SURF","2024-06-19","1:46:00 PM","0",0,NA,"ug/L","16.47",NA,NA,"Higginsville","Higginsville 1",NA
"CHL_A_COR","CHL461-24",NA,NA,"461-24","074","SURF","2024-06-20","8:02:00 AM","0",0,NA,"ug/L","16.49",NA,NA,"Watkins_Mill","Watkins Mill 1",NA
"CHL_A_COR","CHL462-24",NA,NA,"462-24","074","SURF","2024-06-20","8:02:00 AM","0",0,NA,"ug/L","16.41",NA,NA,"Watkins_Mill","Watkins Mill 1",NA
"CHL_A_COR","CHL561-24",NA,NA,"561-24","081","SURF","2024-06-20","9:04:00 AM","0",0,NA,"ug/L","11.36",NA,NA,"Pony_Express","Pony Express 1",NA
"CHL_A_COR","CHL562-24",NA,NA,"562-24","081","SURF","2024-06-20","9:04:00 AM","0",0,NA,"ug/L","11.35",NA,NA,"Pony_Express","Pony Express 1",NA
"CHL_A_COR","CHL555-24",NA,NA,"555-24","317","SURF","2024-06-20","10:33:00 AM","0",0,NA,"ug/L","35.58",NA,NA,"Buffalo_Bill","Buffalo Bill 1",NA
"CHL_A_COR","CHL556-24",NA,NA,"556-24","317","SURF","2024-06-20","10:33:00 AM","0",0,NA,"ug/L","33.80",NA,NA,"Buffalo_Bill","Buffalo Bill 1",NA
"CHL_A_COR","CHL455-24",NA,NA,"455-24","078","SURF","2024-06-20","11:39:00 AM","0",0,NA,"ug/L","13.98",NA,NA,"Hamilton_City","Hamilton City 1",NA
"CHL_A_COR","CHL456-24",NA,NA,"456-24","078","SURF","2024-06-20","11:39:00 AM","0",0,NA,"ug/L","14.64",NA,NA,"Hamilton_City","Hamilton City 1",NA
"CHL_A_COR","CHL567-24",NA,NA,"567-24","192","SURF","2024-06-20","2:02:00 PM","0",0,NA,"ug/L","6.95",NA,NA,"Jo_Shelby","Jo Shelby 1",NA
"CHL_A_COR","CHL568-24",NA,NA,"568-24","192","SURF","2024-06-20","2:02:00 PM","0",0,NA,"ug/L","7.53",NA,NA,"Jo_Shelby","Jo Shelby 1",NA
"CHL_A_COR","CHL573-24",NA,NA,"573-24","087","SURF","2024-06-20","3:12:00 PM","0",0,NA,"ug/L","4.14",NA,NA,"Brookfield","Brookfield 1",NA
"CHL_A_COR","CHL574-24",NA,NA,"574-24","087","SURF","2024-06-20","3:12:00 PM","0",0,NA,"ug/L","4.18",NA,NA,"Brookfield","Brookfield 1",NA
"CHL_A_COR","CHL629-24",NA,NA,"629-24","011","SURF","2024-06-21","10:45:00 AM","0",0,NA,"ug/L","3.87",NA,NA,"Peaceful_Valley","Peaceful Valley 1",NA
"CHL_A_COR","CHL630-24",NA,NA,"630-24","011","SURF","2024-06-21","10:45:00 AM","0",0,NA,"ug/L","4.23",NA,NA,"Peaceful_Valley","Peaceful Valley 1",NA
"CHL_A_COR","CHL635-24",NA,NA,"635-24","120","SURF","2024-06-21","11:10:00 AM","0",0,NA,"ug/L","15.09",NA,NA,"Winnebago","Winnebago 1",NA
"CHL_A_COR","CHL636-24",NA,NA,"636-24","120","SURF","2024-06-21","11:10:00 AM","0",0,NA,"ug/L","15.37",NA,NA,"Winnebago","Winnebago 1",NA
"CHL_A_COR","CHL485-24",NA,NA,"485-24","049","SURF","2024-06-24","9:29:00 AM","0",0,NA,"ug/L","25.94",NA,NA,"Macon","Macon 1",NA
"CHL_A_COR","CHL486-24",NA,NA,"486-24","049","SURF","2024-06-24","9:29:00 AM","0",0,NA,"ug/L","25.58",NA,NA,"Macon","Macon 1",NA
"CHL_A_COR","CHL475-24",NA,NA,"475-24","115","SURF","2024-06-24","11:15:00 AM","0",0,NA,"ug/L","7.88",NA,NA,"Hunnewell","Hunnewell 1",NA
"CHL_A_COR","CHL476-24",NA,NA,"476-24","115","SURF","2024-06-24","11:15:00 AM","0",0,NA,"ug/L","6.93",NA,NA,"Hunnewell","Hunnewell 1",NA
"CHL_A_COR","CHL469-24",NA,NA,"469-24","003","SURF","2024-06-24","2:41:00 PM","0",0,NA,"ug/L","4.82",NA,NA,"Bowling_Green_East","Bowling Green (East) 1",NA
"CHL_A_COR","CHL470-24",NA,NA,"470-24","003","SURF","2024-06-24","2:41:00 PM","0",0,NA,"ug/L","4.61",NA,NA,"Bowling_Green_East","Bowling Green (East) 1",NA
"CHL_A_COR","CHL463-24",NA,NA,"463-24","005","SURF","2024-06-24","4:18:00 PM","0",0,NA,"ug/L","1.37",NA,NA,"Lincoln","Lincoln 1",NA
"CHL_A_COR","CHL464-24",NA,NA,"464-24","005","SURF","2024-06-24","4:18:00 PM","0",0,NA,"ug/L","1.43",NA,NA,"Lincoln","Lincoln 1",NA
"CHL_A_COR","CHL550-24",NA,NA,"550-24","401","SURF","2024-06-24","12:00:00 AM","0",0,NA,"ug/L","0.01",NA,NA,"Field_Blank","Field Blank",NA
"CHL_A_COR","CHL579-24",NA,NA,"579-24","401","SURF","2024-06-24","12:00:00 AM","0",0,NA,"ug/L","0.00",NA,NA,"Field_Blank","Field Blank","Below detection limit"
"CHL_A_COR","CHL608-24",NA,NA,"608-24","454","SURF","2024-06-25","7:32:00 AM","0",0,NA,"ug/L","9.44",NA,NA,"Cedar_Hill_Lake_1","Cedar Hill (Lake 1) 1",NA
"CHL_A_COR","CHL609-24",NA,NA,"609-24","454","SURF","2024-06-25","7:32:00 AM","0",0,NA,"ug/L","8.68",NA,NA,"Cedar_Hill_Lake_1","Cedar Hill (Lake 1) 1",NA
"CHL_A_COR","CHL590-24",NA,NA,"590-24","014","SURF","2024-06-25","8:53:00 AM","0",0,NA,"ug/L","1.30",NA,NA,"Tishomingo","Tishomingo 1",NA
"CHL_A_COR","CHL591-24",NA,NA,"591-24","014","SURF","2024-06-25","8:53:00 AM","0",0,NA,"ug/L","1.49",NA,NA,"Tishomingo","Tishomingo 1",NA
"CHL_A_COR","CHL602-24",NA,NA,"602-24","021","SURF","2024-06-25","11:03:00 AM","0",0,NA,"ug/L","1.16",NA,NA,"Goose_Creek","Goose Creek 1",NA
